label,genre,type,id,adv_adj,adv_noun,adv_prn,adj_verb,adj_prn,noun_verb,noun_prn,verb_prn,avg_sentlen,sd_sentlen,avg_word_typetoken,sd_word_typetoken,avg_wordlen,sd_wordlen,avg_punct_typetoken,sd_punct_typetoken,hyphen.quote.ratio,hyphen.exclamation.ratio,quote.question.ratio
0,non_fiction,government,ch17,0.8991596639,0.1626139818,1.1888888889,0.3449275362,1.3222222222,1.9072463768,7.3111111111,3.8333333333,21.613208,15.646792,3.424514,10.034279,4.694893,2.939944,34.916667,48.167171,0.4561403509,26,57
0,non_fiction,government,ch18,0.6042780749,0.237394958,0.8496240602,0.5736196319,1.4060150376,1.4601226994,3.5789473684,2.4511278195,24.176471,16.673457,2.842324,7.612142,4.749878,2.759054,28.375,31.076267,3.7142857143,26,0.2592592593
0,non_fiction,government,ch19,0.5051546392,0.1675213675,2.1304347826,0.662116041,4.2173913043,1.9965870307,12.7173913043,6.3695652174,22.021739,13.559834,2.890157,7.955345,4.942251,2.769015,30.571429,34.960619,2.7777777778,25,0.6923076923
0,non_fiction,government,ch20,0.3465909091,0.0767295597,6.1,0.7125506073,17.6,3.2186234818,79.5,24.7,20.813084,17.78224,3.24163,8.989715,5.146385,2.857668,41.571429,43.140492,27,27,1
0,non_fiction,government,ch21,0.3636363636,0.1459369818,3.52,0.8316151203,9.68,2.0721649485,24.12,11.64,23.8,10.855823,2.760309,7.787895,5.124183,2.968789,33,39.863657,10.8,54,5
0,non_fiction,government,ch22,0.3282442748,0.0535491905,3.5833333333,0.5435684647,10.9166666667,3.3319502075,66.9166666667,20.0833333333,27.710843,27.225754,4.189435,14.090541,4.978696,2.986925,31.1,33.545342,5.6666666667,17,3
0,non_fiction,government,ch23,0.3099173554,0.1295336788,2.8846153846,0.8897058824,9.3076923077,2.1286764706,22.2692307692,10.4615384615,29.4,20.832255,3.708108,8.627498,5.186589,3.005854,35.111111,40.708843,7.25,58,8
0,non_fiction,government,ch24,0.3975903614,0.100456621,0.6285714286,0.5076452599,1.580952381,2.0091743119,6.2571428571,3.1142857143,17.377953,13.705525,3.95,8.395854,4.45434,2.43007,32.444444,47.425055,1.3333333333,4,3
0,non_fiction,government,ch25,0.5144508671,0.1466227348,1.2361111111,0.6705426357,2.4027777778,2.3527131783,8.4305555556,3.5833333333,25.283951,13.044307,2.705416,8.301717,4.798828,2.784857,49,43.660623,1.2826086957,19.6666666667,46
0,non_fiction,government,ch26,0.5088757396,0.1232091691,1.7551020408,0.6787148594,3.4489795918,2.8032128514,14.2448979592,5.0816326531,28.785714,10.60309,2.786999,7.779037,4.944417,2.752826,35.888889,42.104221,0.6216216216,23,37
0,non_fiction,government,ch27,0.3348623853,0.1065693431,2.28125,0.7465753425,6.8125,2.345890411,21.40625,9.125,19.311927,11.154213,2.582822,6.297352,5.141568,2.797506,23.166667,39.68592,2.8,28,10
0,non_fiction,government,ch28,0.1097560976,0.0226415094,1.2,0.6804979253,10.9333333333,3.2987551867,53,16.0666666667,17.386555,10.892222,2.715223,8.727668,5.363944,3.016064,37.111111,46.753359,1.1578947368,22,19
0,non_fiction,government,ch29,0.407960199,0.1299524564,2.4848484848,0.8701298701,6.0909090909,2.7316017316,19.1212121212,7,28.616438,13.698945,2.849932,7.707431,4.944471,2.930792,32.222222,39.48777,1.4615384615,19,13
0,non_fiction,government,ch30,0.5050505051,0.1724137931,1.4492753623,0.7071428571,2.8695652174,2.0714285714,8.4057971014,4.0579710145,20.454545,9.306534,2.442702,6.449257,5.330864,3.100961,24.7,35.603511,2.1666666667,26,1.7142857143
0,non_fiction,learned,cj01,0.4056603774,0.143572621,10.75,0.8907563025,26.5,2.5168067227,74.875,29.75,28.929577,12.658376,3.511111,11.146896,4.875852,2.884784,33.25,34.87388,5.8333333333,35,6
0,non_fiction,learned,cj02,0.3831168831,0.0844062947,4.5384615385,0.5273972603,11.8461538462,2.3938356164,53.7692307692,22.4615384615,18.252252,9.625855,3.326765,10.517635,4.804047,2.822943,17.909091,31.497343,0.7777777778,7,9
0,non_fiction,learned,cj03,0.25,0.0928961749,1.6451612903,0.6200607903,6.5806451613,1.6686930091,17.7096774194,10.6129032258,24.25,11.118276,3.417785,10.270745,4.634266,2.772377,22.6,29.100515,0.4545454545,10,22
0,non_fiction,learned,cj04,0.347107438,0.125,4.2,0.8120805369,12.1,2.255033557,33.6,14.9,19.19469,10.32212,3.0125,8.206272,4.803135,2.943681,26.583333,35.581967,3.9230769231,51,13
0,non_fiction,learned,cj05,0.5393700787,0.2403508772,10.5384615385,0.7470588235,19.5384615385,1.6764705882,43.8461538462,26.1538461538,21.936842,11.082286,2.767596,6.887285,5.262476,2.972638,26.727273,34.383111,6.25,50,8
0,non_fiction,learned,cj06,0.4176470588,0.1074130106,4.7333333333,0.5666666667,11.3333333333,2.2033333333,44.0666666667,20,25.37037,15.115559,3.25832,9.295373,5.06177,2.993602,22.125,32.351343,31,31,1
0,non_fiction,learned,cj07,0.3049327354,0.1007407407,8.5,0.8814229249,27.875,2.6679841897,84.375,31.625,21.470588,10.265787,3.288288,10.51887,4.878082,2.887894,30.3,36.265824,4.3333333333,39,9
0,non_fiction,learned,cj08,0.3088235294,0.1549815498,3.1111111111,0.8717948718,10.0740740741,1.7371794872,20.0740740741,11.5555555556,17.876106,7.496468,2.652231,6.198472,5.168728,2.984163,28.75,42.839088,6,18,3
0,non_fiction,learned,cj09,0.2731707317,0.0835820896,18.6666666667,0.6386292835,68.3333333333,2.0872274143,223.3333333333,107,21.659794,10.801763,3.449918,7.775031,4.909091,3.141562,32.416667,41.377245,2.7647058824,47,17
0,non_fiction,learned,cj10,0.8305084746,0.2752808989,2.1617647059,0.6082474227,2.6029411765,1.8350515464,7.8529411765,4.2794117647,20.762887,9.317729,2.595361,7.107146,4.466733,2.283448,26.818182,42.430303,0.5789473684,3.6666666667,6.3333333333
0,non_fiction,learned,cj11,0.5463414634,0.1964912281,3.2,0.7142857143,5.8571428571,1.9860627178,16.2857142857,8.2,20.019608,11.645903,2.785812,6.922429,4.719393,2.629991,31.1,33.125368,0.65,13,20
0,non_fiction,learned,cj12,0.4166666667,0.2404809619,4.8,1.0786516854,11.52,1.8689138577,19.96,10.68,19.862745,10.34317,3.210777,8.302231,5.023198,2.912674,45.25,46.35933,0.6818181818,15,22
0,non_fiction,learned,cj13,0.4871794872,0.1206349206,5.0666666667,0.6554621849,10.4,2.6470588235,42,15.8666666667,26.736842,11.332729,3.776952,9.868582,4.722933,2.69651,38.888889,38.269351,0.2769230769,18,65
0,non_fiction,learned,cj14,0.4663212435,0.1485148515,2.7272727273,0.6126984127,5.8484848485,1.9238095238,18.3636363636,9.5454545455,19.166667,11.924531,2.804878,7.788351,5.220773,3.124325,42.25,39.155938,51,51,0.2
0,non_fiction,learned,cj15,0.2424242424,0.1206030151,14.4,1.0348432056,59.4,2.0801393728,119.4,57.4,17.756522,8.681406,2.524104,7.064753,5.305093,3.091561,42.888889,68.725613,3,21,7
0,non_fiction,learned,cj16,0.4463519313,0.1612403101,13,0.8175438596,29.125,2.2631578947,80.625,35.625,22.258065,13.159814,3.703041,8.262325,5.048792,2.874347,25.909091,28.741653,25,50,2
0,non_fiction,learned,cj17,0.2966666667,0.1609403255,2.696969697,1.0676156584,9.0909090909,1.9679715302,16.7575757576,8.5151515152,24.360465,12.947939,3.071848,9.413091,5.78568,3.45339,24.2,31.153812,1.8181818182,6.6666666667,11
0,non_fiction,learned,cj18,0.6567164179,0.2153344209,2.0625,0.7556390977,3.140625,2.3045112782,9.578125,4.15625,16.126984,10.360168,5.291667,13.377466,4.139764,2.883764,32.6,42.51635,0.7857142857,11,2.8
0,non_fiction,learned,cj19,0.5952380952,0.1715265866,2.1276595745,0.6511627907,3.5744680851,2.2596899225,12.4042553191,5.4893617021,16.03937,11.141468,3.717153,9.169646,4.536082,2.776806,46.2,41.36617,0.4210526316,32,4.4705882353
0,non_fiction,learned,cj20,0.485380117,0.1298904538,1.9302325581,0.7370689655,3.976744186,2.7543103448,14.8604651163,5.3953488372,19.018519,11.78667,5.02445,11.784096,4.130414,2.655852,31.222222,34.463436,37,37,1
0,non_fiction,learned,cj21,0.4379084967,0.1068580542,2.09375,0.632231405,4.78125,2.5909090909,19.59375,7.5625,25.948718,13.68407,6.266254,15.314161,4.151186,2.684288,33.444444,42.695592,0.4444444444,4,9
0,non_fiction,learned,cj22,0.4197080292,0.2254901961,2.5555555556,0.9133333333,6.0888888889,1.7,11.3333333333,6.6666666667,23.523256,11.342169,2.541457,6.952064,5.385566,2.999857,37.6,29.877082,9,18,2
0,non_fiction,learned,cj23,0.42,0.2346368715,2.3773584906,1.1152416357,5.6603773585,1.9962825279,10.1320754717,5.0754716981,18.527273,9.533395,2.557089,7.402961,5.244357,2.944724,50.285714,58.701945,3.6666666667,33,9
0,non_fiction,learned,cj24,0.4332129964,0.2090592334,3.75,1.0905511811,8.65625,2.2598425197,17.9375,7.9375,31.615385,12.837076,2.449344,7.329598,5.272019,3.027766,27.181818,33.184931,1.175,15.6666666667,13.3333333333
0,non_fiction,learned,cj25,0.337962963,0.1138845554,3.8421052632,0.8503937008,11.3684210526,2.5236220472,33.7368421053,13.3684210526,17.133333,12.276626,3.068657,9.539301,5.268969,3.024403,43,40.665886,0.7272727273,24,33
0,non_fiction,learned,cj26,0.3153526971,0.1206349206,4.75,0.8607142857,15.0625,2.25,39.375,17.5,20.39,10.862684,2.594148,7.014845,5.317803,3.113676,43.375,40.681499,4.25,34,8
0,non_fiction,learned,cj27,0.8217821782,0.3697104677,1.908045977,0.6158536585,2.3218390805,1.368902439,5.1609195402,3.7701149425,21.336842,10.669791,2.831006,6.620452,4.810064,2.60411,30.3,32.729345,0.7105263158,27,5.4285714286
0,non_fiction,learned,cj28,0.7602339181,0.2934537246,1.0743801653,0.4407216495,1.4132231405,1.1417525773,3.6611570248,3.2066115702,23.545455,13.862071,3.380098,7.543289,5.126448,2.979569,29.727273,25.020322,0.8431372549,43,17
0,non_fiction,learned,cj29,0.4873096447,0.1526232114,2.4,0.6566666667,4.925,2.0966666667,15.725,7.5,21.65625,10.921909,2.875519,7.831454,5.275613,3.071465,28.222222,35.470732,3.6,36,10
0,non_fiction,learned,cj30,0.6830985915,0.2072649573,0.7950819672,0.3333333333,1.1639344262,1.0985915493,3.8360655738,3.4918032787,19.5,12.201828,2.793388,7.128012,4.827909,2.819779,29.7,35.533224,1.1333333333,34,10
0,non_fiction,learned,cj31,0.7836538462,0.4244791667,1.0939597315,0.6956521739,1.3959731544,1.2842809365,2.5771812081,2.0067114094,33.52459,21.966149,2.778533,6.5745,4.689487,2.828412,36.454545,53.297388,1.3095238095,11,3.8181818182
0,non_fiction,learned,cj32,0.4802631579,0.1224832215,3.3181818182,0.4418604651,6.9090909091,1.7325581395,27.0909090909,15.6363636364,20.484848,9.793178,4.420479,12.802662,4.675209,2.821183,28.625,31.665981,26,52,2
0,non_fiction,learned,cj33,0.8797814208,0.3469827586,1.6947368421,0.4716494845,1.9263157895,1.1958762887,4.8842105263,4.0842105263,21.103093,14.084783,3.840525,8.904059,4.562775,2.630259,24.272727,27.432863,0.1714285714,6,1.5909090909
0,non_fiction,learned,cj34,0.6240875912,0.3555093555,3.2884615385,0.9102990033,5.2692307692,1.5980066445,9.25,5.7884615385,19.524272,10.376266,2.793056,6.510053,5.195425,3.04011,25.888889,37.465375,1.3636363636,15,11
0,non_fiction,learned,cj35,0.6467889908,0.2701149425,2.4736842105,0.7927272727,3.8245614035,1.8981818182,9.1578947368,4.8245614035,20.134615,12.810796,2.576876,5.762248,4.775656,2.998055,36.166667,44.881016,1.8421052632,35,2.7142857143
0,non_fiction,learned,cj36,0.7073170732,0.2053097345,1.5890410959,0.5324675325,2.2465753425,1.8344155844,7.7397260274,4.2191780822,24.97561,15.303416,2.596958,7.219344,4.799902,2.603819,34.555556,36.365769,0.3333333333,19,57
0,non_fiction,learned,cj37,0.5327510917,0.2170818505,6.4210526316,0.7923875433,12.0526315789,1.9446366782,29.5789473684,15.2105263158,24.807229,9.575896,2.668394,8.884048,5.246602,3.02664,33.125,46.315325,1,15,15
0,non_fiction,learned,cj38,0.3223443223,0.1405750799,5.5,0.9349315068,17.0625,2.1438356164,39.125,18.25,21.473684,9.677801,3.044776,7.114486,5.235784,2.826137,21.333333,31.780497,4.75,19,4
0,non_fiction,learned,cj39,0.7050691244,0.2886792453,2.3538461538,0.6977491961,3.3384615385,1.7041800643,8.1538461538,4.7846153846,21.884211,14.185881,2.538462,7.44139,4.761905,2.62862,40.2,43.203704,0.6833333333,41,4
0,non_fiction,learned,cj40,0.495412844,0.1865284974,3.1764705882,0.9045643154,6.4117647059,2.4024896266,17.0294117647,7.0882352941,29.028571,16.144854,2.983847,8.84844,4.86122,2.612702,19.636364,30.67505,3.1666666667,19,1.2
0,non_fiction,learned,cj41,0.5233160622,0.167218543,2.4047619048,0.6868327402,4.5952380952,2.1494661922,14.380952381,6.6904761905,24.666667,15.103873,3.630473,10.540808,4.750121,2.634383,31.3,31.774361,1.3428571429,47,35
0,non_fiction,learned,cj42,0.4473684211,0.2279693487,2.7045454545,0.8608414239,6.0454545455,1.6893203883,11.8636363636,7.0227272727,22.472527,11.568564,2.786104,7.970434,5.197555,3.051328,35.777778,35.288581,1.275862069,37,29
0,non_fiction,learned,cj43,0.4158878505,0.1410459588,2.225,0.7109634551,5.35,2.096345515,15.775,7.525,21.252632,10.451863,2.653088,7.257821,5.132739,2.898175,35.2,33.19277,0.8163265306,40,7
0,non_fiction,learned,cj44,0.5921052632,0.1446945338,3.9130434783,0.5049833887,6.6086956522,2.0664451827,27.0434782609,13.0869565217,26.589744,12.849659,3.405583,9.354259,5.020251,3.120309,30.4,31.834572,1.1111111111,20,6
0,non_fiction,learned,cj45,0.5241935484,0.1046698873,2.8260869565,0.3815384615,5.3913043478,1.9107692308,27,14.1304347826,18.740741,12.520628,3.339934,9.604212,5.046443,3.038751,26.2,31.217944,1.0625,17,5.3333333333
0,non_fiction,learned,cj46,0.7037037037,0.1626712329,1.4615384615,0.4299363057,2.0769230769,1.8598726115,8.9846153846,4.8307692308,22.655556,12.451828,2.925395,8.866305,4.899951,2.884195,26,34.101453,1.1578947368,22,6.3333333333
0,non_fiction,learned,cj47,0.4597156398,0.1722912966,1.564516129,0.6298507463,3.4032258065,1.6805970149,9.0806451613,5.4032258065,17.608696,11.122789,2.653997,7.062969,5.124938,2.871692,44.166667,43.982635,1.125,9,8
0,non_fiction,learned,cj48,0.7518796992,0.1445086705,1.5151515152,0.4801444043,2.0151515152,2.4981949458,10.4848484848,4.196969697,17.894737,10.041465,3.058471,6.992684,5.004412,2.826256,39.777778,39.247867,2.0526315789,39,0.358490566
0,non_fiction,learned,cj49,0.3393501805,0.1709090909,1.6785714286,1.0492424242,4.9464285714,2.0833333333,9.8214285714,4.7142857143,25.728395,12.438503,3.148036,7.915289,5.118522,2.823819,27.666667,31.513665,4.3333333333,65,1.6666666667
0,non_fiction,learned,cj50,0.5580357143,0.2177700348,4.3103448276,0.8682170543,7.724137931,2.2248062016,19.7931034483,8.8965517241,29.971429,16.728053,3.47351,9.41963,4.9347,2.808646,32.583333,33.959432,0.7796610169,15.3333333333,59
0,non_fiction,learned,cj51,0.3282442748,0.1555153707,1.9111111111,0.9128919861,5.8222222222,1.9268292683,12.2888888889,6.3777777778,20.22,11.162957,2.520548,7.737152,5.256917,3.096951,28.9,33.60491,0.8125,13,1.4545454545
0,non_fiction,learned,cj52,1.0261437908,0.4577259475,0.8722222222,0.3768472906,0.85,0.8448275862,1.9055555556,2.2555555556,21.020833,12.923637,3.695971,7.831739,4.278989,2.303951,32.5,37.037144,0.2222222222,4,1.0588235294
0,non_fiction,learned,cj53,0.8944723618,0.4178403756,1.7115384615,0.67003367,1.9134615385,1.4343434343,4.0961538462,2.8557692308,28.760563,16.368524,2.981022,7.799191,4.709598,2.686418,36.8,45.888561,1.4,35,1.6666666667
0,non_fiction,learned,cj54,0.5555555556,0.3048780488,3.75,0.9747292419,6.75,1.7761732852,12.3,6.925,20.886598,9.823049,2.608752,7.969945,4.904292,2.643926,36.125,41.843272,2.6666666667,24,9
0,non_fiction,learned,cj55,1.1157894737,0.1955719557,1.0095238095,0.2473958333,0.9047619048,1.4114583333,5.1619047619,3.6571428571,23.593023,10.095334,2.438702,6.815818,4.521439,2.28742,24.636364,37.765479,0.3928571429,11,5.6
0,non_fiction,learned,cj56,0.5619047619,0.0699052133,2.5652173913,0.4338842975,4.5652173913,3.4876033058,36.6956521739,10.5217391304,20.49,11.128787,2.583859,6.916059,4.810151,2.652949,42.444444,47.637779,0.2333333333,14,60
0,non_fiction,learned,cj57,0.5850622407,0.2955974843,1.3689320388,0.8368055556,2.3398058252,1.65625,4.6310679612,2.7961165049,23.390805,13.772667,2.72423,7.849419,4.692875,2.69817,34.125,28.906909,0.6176470588,21,6.8
0,non_fiction,learned,cj58,0.5245901639,0.0927536232,1.1228070175,0.3948220065,2.1403508772,2.2330097087,12.1052631579,5.4210526316,25.097561,13.139597,2.8,8.258873,4.819242,2.663576,37.888889,41.232254,0.1470588235,10,68
0,non_fiction,learned,cj59,0.7539267016,0.3044397463,1.92,0.6262295082,2.5466666667,1.5508196721,6.3066666667,4.0666666667,28.486111,13.097914,3.06577,8.445827,4.740614,2.635134,36.444444,38.497074,3.75,75,20
0,non_fiction,learned,cj60,0.7268041237,0.2223974763,2.9375,0.6531986532,4.0416666667,2.1346801347,13.2083333333,6.1875,26.240506,11.606649,2.347678,6.824135,4.88712,2.624754,34.4,36.903116,1.3125,63,16
0,non_fiction,learned,cj61,0.5893719807,0.23828125,2.1403508772,0.5931232092,3.6315789474,1.4670487106,8.9824561404,6.1228070175,23.089888,12.670093,2.434834,7.271757,4.613139,2.464487,39.777778,51.576863,0.2857142857,14,49
0,non_fiction,learned,cj62,0.7281553398,0.3303964758,1.1363636364,0.7228070175,1.5606060606,1.5929824561,3.4393939394,2.1590909091,24.117647,10.895668,2.507335,6.931772,4.649439,2.753744,32.428571,38.496223,0.8571428571,12,14
0,non_fiction,learned,cj63,0.5321888412,0.2393822394,1.4090909091,0.7664473684,2.6477272727,1.7039473684,5.8863636364,3.4545454545,23.386364,14.236981,2.60177,6.61393,4.896987,2.790216,32.3,42.016782,0.4736842105,18,2.5333333333
0,non_fiction,learned,cj64,0.567961165,0.2154696133,1.193877551,0.7152777778,2.1020408163,1.8854166667,5.5408163265,2.9387755102,18.178571,8.085717,2.363109,7.333721,4.713304,2.608713,34.8,38.731899,1.0243902439,42,13.6666666667
0,non_fiction,learned,cj65,0.6428571429,0.2432432432,1.3695652174,0.7205882353,2.1304347826,1.9044117647,5.6304347826,2.9565217391,25.04878,14.251147,2.80985,7.59622,4.39776,2.397056,53.777778,36.413605,0.4731182796,44,93
0,non_fiction,learned,cj66,0.5972850679,0.2233502538,1.4347826087,0.8277153558,2.402173913,2.2134831461,6.4239130435,2.902173913,17.964602,10.130065,2.391048,6.508685,4.802463,2.743715,38.5,51.649298,4.0476190476,85,7
0,non_fiction,learned,cj67,0.50390625,0.255952381,2.58,0.8476821192,5.12,1.6688741722,10.08,6.04,26.25641,13.019153,2.677124,7.082082,4.837402,2.675377,26,28.534579,3.4444444444,31,9
0,non_fiction,learned,cj68,0.6474358974,0.1686143573,1.2469135802,0.5693430657,1.9259259259,2.1861313869,7.3950617284,3.3827160494,36.070175,17.621617,2.368664,6.81267,4.719358,2.732485,44.272727,50.598403,0.3333333333,15.3333333333,46
0,non_fiction,learned,cj69,0.4011299435,0.1041055718,5.0714285714,0.5654952077,12.6428571429,2.178913738,48.7142857143,22.3571428571,20.156863,11.596775,4.02544,9.446178,4.847837,2.746755,30.3,37.094609,1.9090909091,21,11
0,non_fiction,learned,cj70,0.2836538462,0.087797619,5.9,0.7147766323,20.8,2.3092783505,67.2,29.1,17.788136,7.693109,3.296703,8.855807,4.77619,2.715108,30.5,45.135906,9.6666666667,29,3
0,non_fiction,learned,cj71,0.4935622318,0.1939291737,3.8333333333,0.6873156342,7.7666666667,1.7492625369,19.7666666667,11.3,16.365079,7.620569,2.753004,6.560726,5.393307,3.060181,33,46.735663,2.7,27,10
0,non_fiction,learned,cj72,0.2755905512,0.0919842313,7.7777777778,0.8552188552,28.2222222222,2.5622895623,84.5555555556,33,18.9375,11.437939,2.335903,6.711368,5.478548,3.35902,52.375,51.683986,63,63,1
0,non_fiction,learned,cj73,0.2299465241,0.0534825871,10.75,0.6584507042,46.75,2.8309859155,201,71,11.562162,8.372263,2.756443,7.574796,5.267882,3.189328,38.75,57.304923,1.25,20,8
0,non_fiction,learned,cj74,0.3733333333,0.1184767278,7.6363636364,0.8241758242,20.4545454545,2.5970695971,64.4545454545,24.8181818182,19.175926,12.14254,2.761333,7.192985,5.464993,3.317805,28.272727,42.244076,3.1111111111,28,3
0,non_fiction,learned,cj75,0.7571428571,0.1709677419,8.1538461538,0.4375,10.7692307692,1.9375,47.6923076923,24.6153846154,22.163043,13.018613,3.729433,12.122769,4.771569,2.772727,22.333333,32.174869,1.3333333333,4,0.6
0,non_fiction,learned,cj76,0.4391304348,0.1489675516,5.9411764706,0.7491856678,13.5294117647,2.2084690554,39.8823529412,18.0588235294,21.683673,12.069186,2.48538,6.428879,5.031529,2.823005,32.083333,47.429699,5.4,54,10
0,non_fiction,learned,cj77,0.3532608696,0.092724679,16.25,0.4766839378,46,1.8160621762,175.25,96.5,18.97541,11.618571,3.307143,9.024646,4.653564,2.735903,31.75,41.503263,13.1428571429,92,7
0,non_fiction,learned,cj78,0.2810218978,0.1092198582,3.5,0.9785714286,12.4545454545,2.5178571429,32.0454545455,12.7272727273,17.583333,10.053675,3.077259,7.745111,5.153955,3.180126,37.272727,41.00131,5.4444444444,49,9
0,non_fiction,learned,cj79,0.5654761905,0.1635111876,2.7142857143,0.5733788396,4.8,1.9829351536,16.6,8.3714285714,21.195876,10.102199,4.328421,13.512004,4.428016,2.672397,23.9,30.104651,1.375,3.6666666667,8
0,non_fiction,learned,cj80,0.4198895028,0.1245901639,4.75,0.4905149051,11.3125,1.6531165312,38.125,23.0625,17.991379,8.8974,3.90824,11.832516,4.955438,2.986221,31.111111,40.7334,14.6666666667,44,3
1,fiction,fiction,ck01,1.2012987013,0.403930131,1.0109289617,0.3869346734,0.8415300546,1.1507537688,2.5027322404,2.174863388,11.994186,9.534818,2.651671,6.233111,4.29714,2.259558,73.75,57.312193,0.2846153846,37,7.6470588235
1,fiction,fiction,ck02,0.8169014085,0.2343434343,0.8285714286,0.3717277487,1.0142857143,1.2958115183,3.5357142857,2.7285714286,14.468085,8.981899,2.391559,6.247083,4.361275,2.126483,45.111111,45.722458,0.4444444444,5.6,4.8461538462
1,fiction,fiction,ck03,0.7692307692,0.2330508475,0.5729166667,0.3723958333,0.7447916667,1.2291666667,2.4583333333,2,15,9.466807,2.527675,6.652564,4.102676,2.159947,52.142857,45.113915,0.3965517241,23,3.8666666667
1,fiction,fiction,ck04,0.8780487805,0.3012552301,1.0909090909,0.446866485,1.2424242424,1.3024523161,3.6212121212,2.7803030303,15.790698,10.622978,2.726908,6.878783,4.426117,2.274933,35.2,45.663552,0.5135135135,6.3333333333,3.3636363636
1,fiction,fiction,ck05,1.6990291262,0.399543379,0.9259259259,0.2384259259,0.544973545,1.0138888889,2.3174603175,2.2857142857,11.632184,7.898952,2.757493,6.579718,4.14081,2.078127,34.545455,59.104474,0.0588235294,0.4,6.8
1,fiction,fiction,ck06,0.8571428571,0.204778157,0.8571428571,0.3713527851,1,1.5543766578,4.1857142857,2.6928571429,10.209756,6.841046,2.270065,6.441103,4.419971,2.201273,64.444444,53.919922,0.3647058824,0.5081967213,7.7272727273
1,fiction,fiction,ck07,1.4,0.4607594937,0.6476868327,0.3155339806,0.462633452,0.9587378641,1.4056939502,1.4661921708,8.354167,6.881405,2.685408,5.614462,4.040877,2.045184,54.818182,62.90515,0.2391304348,0.4888888889,1.9574468085
1,fiction,fiction,ck08,1.3059701493,0.4176610979,1.1006289308,0.3701657459,0.8427672956,1.1574585635,2.6352201258,2.2767295597,14.387324,13.133576,2.768293,6.78007,4.338228,2.289956,57.625,42.408541,0.1208791209,0.3793103448,2.2195121951
1,fiction,fiction,ck09,1.2448979592,0.2925659472,0.6069651741,0.2512820513,0.4875621891,1.0692307692,2.0746268657,1.9402985075,21.860215,11.944848,2.929395,7.72935,4.071323,2.046515,38.375,43.072432,0.34375,1,32
1,fiction,fiction,ck10,0.9243697479,0.2040816327,0.8148148148,0.2938271605,0.8814814815,1.3308641975,3.9925925926,3,13.076923,8.738024,2.331429,6.52747,4.391667,2.219793,52.444444,45.826026,0.1866666667,0.4242424242,2.5862068966
1,fiction,fiction,ck11,0.8839285714,0.1882129278,0.6305732484,0.2894056848,0.7133757962,1.3591731266,3.3503184713,2.4649681529,13.236842,10.311425,2.738776,8.012902,4.154993,2.020959,57.375,57.982621,0.4489795918,4.4,1.6896551724
1,fiction,fiction,ck12,0.6706586826,0.2055045872,0.7368421053,0.4282051282,1.0986842105,1.3974358974,3.5855263158,2.5657894737,14.863309,9.86032,2.214362,5.710516,4.545499,2.367314,52.7,52.909451,0.6666666667,54,9
1,fiction,fiction,ck13,0.9032258065,0.2281059063,0.64,0.328042328,0.7085714286,1.2989417989,2.8057142857,2.16,14.647482,10.664851,2.647594,7.255642,4.274558,2.15047,57.75,47.578225,0.5068493151,37,2.92
1,fiction,fiction,ck14,0.803030303,0.2007575758,0.7412587413,0.3446475196,0.9230769231,1.3785900783,3.6923076923,2.6783216783,14.607143,9.558613,2.434524,6.111114,4.470905,2.379776,42.777778,43.232647,0.1754385965,3.3333333333,6.3333333333
1,fiction,fiction,ck15,0.9259259259,0.1751313485,0.5813953488,0.2713567839,0.6279069767,1.4346733668,3.3197674419,2.3139534884,16.07874,8.910408,2.563363,6.812238,4.362212,2.188159,54.125,49.677554,0.0102040816,0.0666666667,6.5333333333
1,fiction,fiction,ck16,0.5235602094,0.1730103806,1.0309278351,0.5950155763,1.9690721649,1.800623053,5.9587628866,3.3092783505,16.23622,10.537116,2.170526,6.363578,4.366149,2.163599,35.1,45.493846,1.52,38,1.4705882353
1,fiction,fiction,ck17,0.8870967742,0.1943462898,0.6790123457,0.3522727273,0.7654320988,1.6079545455,3.4938271605,2.1728395062,10.903743,7.550283,2.396005,6.123249,4.299657,2.270124,73.285714,50.728167,0.1826086957,2.3333333333,2.8048780488
1,fiction,fiction,ck18,1.075862069,0.3741007194,0.6117647059,0.3460620525,0.568627451,0.9952267303,1.6352941176,1.6431372549,13.662252,9.557,2.787838,6.467349,4.022298,2.208802,65.6,52.301434,0.0093457944,1,11.8888888889
1,fiction,fiction,ck19,1.0808823529,0.3379310345,0.8698224852,0.3333333333,0.8047337278,1.0661764706,2.573964497,2.4142011834,17.694915,13.439449,2.848568,8.006153,4.26772,2.301023,46.125,38.181925,0.2876712329,21,4.8666666667
1,fiction,fiction,ck20,0.9854014599,0.2806652807,0.7894736842,0.3549222798,0.8011695906,1.2461139896,2.8128654971,2.2573099415,14.818841,9.183504,2.308126,5.864235,4.366748,2.358249,56.222222,49.517175,0.2920353982,3,5.9473684211
1,fiction,fiction,ck21,0.9054054054,0.280334728,0.9115646259,0.3490566038,1.0068027211,1.1273584906,3.2517006803,2.8843537415,9.869565,6.190798,2.452581,6.676218,4.300538,2.099748,61.285714,56.977976,2.1481481481,4.4615384615,0.5510204082
1,fiction,fiction,ck22,1.0388349515,0.2157258065,0.5169082126,0.2594458438,0.4975845411,1.2493702771,2.3961352657,1.9178743961,15.313433,9.956186,2.570713,6.228016,4.218111,2.206952,66.375,56.99767,0.1698113208,1.6363636364,4.24
